Nr,Name,Email,Telefon,Web
555,Boland GmbH & Co. KG,info@baugeschaeft-boland.de,(02852) 31 08,https://www.gelbeseiten.de/gsbiz/5b20a57b-2b45-4654-919a-c37392056797
556,BAU-STEIN Hoch- und Tiefbau GmbH,info@bau-stein.com,(0351) 8 90 99 80,https://www.gelbeseiten.de/gsbiz/2843b160-334a-4649-b78e-da12a9e3ead4
557,Gewerbepark Regensburg GmbH,info@gewerbepark.de,(0941) 40 08-1 31,https://www.gelbeseiten.de/gsbiz/97958d8c-c9bf-4f78-8689-e6a80021beb0
558,"hagebaumarkt Linnenbecker Wilhelm, GmbH & Co. KG",hbm.versmold@linnenbecker.de,(05423) 94 78-8 00,https://www.gelbeseiten.de/gsbiz/263a50df-9fe7-46cb-8b98-09c57b7eec67
559,Kubera Bauunternehmen GmbH & Co. KG,info@kubera.de,(05121) 97 89-0,https://www.gelbeseiten.de/gsbiz/35370e7e-e8ef-4b14-87c1-448b6f5f8710
560,Gerharz GmbH,info@gerharz-bau.de,(0671) 88 96 60,https://www.gelbeseiten.de/gsbiz/28f7ed48-f5ec-43b8-b4c1-5eaf0440091d
561,"TRAGRAUM Ingenieure mbB, vormals Dr. Kreutz+Partner",bbg@tragraum.de,(0951) 7 00 22 77,https://www.gelbeseiten.de/gsbiz/c7f58504-521c-4c03-a6d7-2281502f3a32
562,Bau- und Zimmereibetrieb - Dipl.-Bauingenieur Volker Richter,baubetrieb-v.richter@t-online.de,(03586) 30 08 23,https://www.gelbeseiten.de/gsbiz/5ef4ca2e-a922-4a79-903b-b3bb4581b689
563,Bauausführung Dittmann GmbH,dittmann-bau@t-online.de,(033051) 9 01 11,https://www.gelbeseiten.de/gsbiz/615743b2-4645-42ac-b446-228173428603
564,Bludau+Bludau Architekten,office@bludau-bludau-architekten.de,(02381) 40 66 42,https://www.gelbeseiten.de/gsbiz/d1fe1a51-77ef-48c2-95af-51624c741099
565,IGE Ingenieurges. für Tragswerksplanung,info@ingenieurbuero-ebrecht.de,(02323) 9 65 54 10,https://www.gelbeseiten.de/gsbiz/e5955768-280d-4d30-9596-3f89609acd1a
566,IGE Ingenieurges. für Tragwerksplanung mbH,info@ingenieurbuero-ebrecht.de,(02323) 9 65 54 10,https://www.gelbeseiten.de/gsbiz/e5955768-280d-4d30-9596-3f89609acd1a
567,Bachmann Hochbau GmbH,detlefbachmann@t-online.de,(0221) 6 30 97 31,https://www.gelbeseiten.de/gsbiz/df5c722a-75dd-42a9-bd3e-30da48b16c7c
568,Stauch Bau GmbH,info@stauch-online.de,(07944) 91 80-0,https://www.gelbeseiten.de/gsbiz/ffbe53a0-6b80-4682-a3e7-3770b220800b
569,Stauch Bau GmbH,info@stauch-online.de,(07944) 91 80-0,https://www.gelbeseiten.de/gsbiz/2da7e6f1-9e5f-488f-8ccd-db336304f149
570,Bauunternehmung Malic,info@malic.de,(0234) 79 20 70 30,https://www.gelbeseiten.de/gsbiz/e84123a9-7fe2-4dd8-bf20-a5c6d7472bf8
571,Heisel Baubedarf GmbH,wic@heisel-baubedarf.interbaustoff.de,(02131) 74 04 10,https://www.gelbeseiten.de/gsbiz/76d0b5fa-f91d-45f4-a520-d8b16574f72a
572,Nettelstroth Oliver Fuger im Hochbau,oliver.nettelstroth@ewetel.net,(04421) 7 78 27 07,https://www.gelbeseiten.de/gsbiz/1cd13cce-8d83-43e4-8c15-2c2639ad9881
573,Bongartz Uwe Bausachverständiger am Niederrhein,bongartz.uwe@t-online.de,(02065) 5 50 60 50,https://www.gelbeseiten.de/gsbiz/e822cd07-49c9-47bc-ace8-5bd5c56402e0
574,Siegfried Scholz Hochbau GmbH,scholz.hochbau@t-online.de,(03391) 50 06 93,https://www.gelbeseiten.de/gsbiz/9492a3dd-b5d0-4b4f-a9b9-81c4b09ecb96
575,Hero Busker GmbH & Co. KG Spezialabbautechnik,herobusker@t-online.de,(04928) 9 11 20,https://www.gelbeseiten.de/gsbiz/36d4495e-0c60-431a-8f7a-465ec6caa5d8
576,HFS Hoch- & Tiefbau GmbH,info@hfs-bau.de,(03586) 4 08 10,https://www.gelbeseiten.de/gsbiz/d7b328a3-5022-4649-9bb0-4215b3be4abe
577,Emil Stickel Tief- und Straßenbau GmbH & Co.,info@stickel-marbach.de,(07144) 8 84 15-0,https://www.gelbeseiten.de/gsbiz/285488de-f557-44cf-a8d3-ae6ab79db0b0
578,Moser GmbH & Co. KG,info@moser-bau.de,(07152) 3 39 97-0,https://www.gelbeseiten.de/gsbiz/c0f71979-77cb-459e-a40e-f53bbb9a1332
579,Neumann Georg GmbH,info@neumann-bau.de,(06321) 21 89,https://www.gelbeseiten.de/gsbiz/c57acbe6-1c3f-44ff-a002-c44f58b94e2a
580,Haberlander Bau GmbH,info@haberlander-bau.de,(08681) 8 54,https://www.gelbeseiten.de/gsbiz/9ec56fc5-5da4-4c4e-b7da-91aae97bacff
581,Höhn Balthasar GmbH & Co. KG,hoehnbau@hoehnbau.de,(0931) 2 00 18-0,https://www.gelbeseiten.de/gsbiz/47e01682-ff7a-434e-9f73-2124f265f086
582,Kaufhold Bau München GmbH,bayern@kaufhold-bau.de,(08141) 5 34 66-0,https://www.gelbeseiten.de/gsbiz/eee08d3f-81a6-4a4e-afaf-b9d8df224502
583,"Bauen P.U.R  UG, Inh. Dipl. Ing. Uwe Ripp",bauen-pur@t-online.de,(0160) 94 64 64 73,https://www.gelbeseiten.de/gsbiz/a7f06ad2-07ff-4922-bfee-9e39ecdf832c
584,"Bauunternehmung Miele, Francesco Miele",info@miele-bau.de,(0681) 9 40 86 68,https://www.gelbeseiten.de/gsbiz/a4569363-2855-495d-8833-6c2668ef5dd1
585,BORAPA Ingenieurgesellschaft mbH,info@borapa.de,(0631) 35 18 20,https://www.gelbeseiten.de/gsbiz/744e340c-411f-4ceb-ab9d-f60711f7dc5c
586,Gries Thomas Bauunternehmung,mail@gries-bau.de,(06894) 58 16 61,https://www.gelbeseiten.de/gsbiz/fbf16f87-ef15-42df-b16c-3dd0b497d816
587,Kloos Bau-GmbH Bauunternehmen,info@kloos-bau.de,(06789) 9 77 90,https://www.gelbeseiten.de/gsbiz/a0a09102-2a1f-4742-a166-3fe3360ce38e
588,Kloos Bau-GmbH Bauunternehmen,info@kloos-bau.de,(06851) 8 02 51 19,https://www.gelbeseiten.de/gsbiz/8bab1ff1-84d4-4ed7-9a59-61f8bd72dd3e
589,Kunz & Partner Architektur GbR,mail@KuP-Architektur.de,(06341) 9 42 79 22,https://www.gelbeseiten.de/gsbiz/155593e4-155b-4d06-a077-1843a8136080
590,Lösch Felix,info@felix-loesch.de,(07272) 7 13 58,https://www.gelbeseiten.de/gsbiz/1bfc2ee2-7427-44f4-b5e9-fa8e8d35d4d3
591,Wacker Richard Baunternehmung GmbH,info@wacker-bauunternehmung.de,(07066) 95 52-0,https://www.gelbeseiten.de/gsbiz/68a2948c-649b-4594-a49b-4de56db90bce
592,Wolf & Sofsky GmbH & Co. KG,Wolf.Sofsky@t-online.de,(06332) 91 60,https://www.gelbeseiten.de/gsbiz/ab7fe3b6-932c-4498-bc85-d9a1df6cd583
593,Hochbau Engel GmbH,info@hochbau-engel.de,(06181) 96 95 70,https://www.gelbeseiten.de/gsbiz/96e68089-2b16-4ea1-bab7-c1ca4fc79ac9
594,S & P Planungsgesellschaft für Hochbau mbH,schweers@sp-planung.de,(0511) 53 56 90,https://www.gelbeseiten.de/gsbiz/9ab4ca79-2215-4d3c-98ca-ad2d88e88d33
595,ZERLE Bau GmbH,info@hausmaurer-service.de,(08234) 90 27 17,https://www.gelbeseiten.de/gsbiz/4f439610-212c-43ae-823c-b68ccead821f
596,HelSti Massivhaus & Immobilien GmbH,info@helsti.de,(02389) 95 03-0,https://www.gelbeseiten.de/gsbiz/085e01eb-ea44-4426-b8c8-b9f604c142a5
597,Kaufhold Bau München GmbH,bayern@kaufhold-bau.de,(08141) 5 34 66-0,https://www.gelbeseiten.de/gsbiz/eee08d3f-81a6-4a4e-afaf-b9d8df224502
598,B & T Keil Bauunternehmung GmbH,torstenkeil@ymail.com,(069) 51 65 05,https://www.gelbeseiten.de/gsbiz/1e6e9895-4973-41a2-9d63-a0b9c8ad018d
599,Weiss Wolfgang Bauunternehmen,wolfgang.kai@kabelmail.de,(06897) 56 73 42,https://www.gelbeseiten.de/gsbiz/a1b0d5ab-9b41-4d85-8ebe-70e589243bd1
600,Hatwieger Uwe Beraten + Planen,kontakt@hatwieger.de,(09720) 95 04 70,https://www.gelbeseiten.de/gsbiz/027a49a7-35da-4410-99ec-0bdf059d183b
601,"Röger Markus, Maurermeister",info@maurermeisterroeger.de,(03744) 18 23 50,https://www.gelbeseiten.de/gsbiz/d62feed6-00f2-4b37-a739-c33100442389
602,Bauunternehmung Michael Diwo GmbH,bauunternehmungdiwo@t-online.de,(06833) 89 47 29,https://www.gelbeseiten.de/gsbiz/688232c3-d2ad-44de-8c65-183dd2459f1c
603,Draxler Andrea Dipl.Ing. (FH) Architektin,info@draxler-architekten.de,(06375) 99 35 10,https://www.gelbeseiten.de/gsbiz/ac1352fe-e70c-4e71-b10b-30a5f789d5c7
604,Lorang Eric Dipl.-Ing.,eric.lorang@t-online.de,(0681) 3 10 38,https://www.gelbeseiten.de/gsbiz/1b4341b2-83ca-44dc-8f0b-074c080f7a41
605,Architekturbüro Nicole Danckwart,info@danckwart.net,(02832) 64 96,https://www.gelbeseiten.de/gsbiz/6cb5aed3-7859-497a-a63f-8df53e9e56f4
606,Bürkel Hans Bauunternehmung GmbH,kontakt@buerkel-bau.de,(09802) 2 65,https://www.gelbeseiten.de/gsbiz/c4ad87bf-2296-40dd-b570-59bc88fce0ad
607,Dalos Ari,architektur@architektur-dalos.de,(0203) 31 45 97,https://www.gelbeseiten.de/gsbiz/5cc769ec-2b6f-48f0-b484-ea9941d1b331
608,"Hausmann GmbH & Co. KG, Ernst",info@ernsthausmann.de,(0201) 59 20 21,https://www.gelbeseiten.de/gsbiz/916a6b83-1a92-46c8-920c-727ac2fb8360
609,KRÜGER-Bau & Bausanierung GmbH,kruegerbauohv@web.de,(03301) 53 07 32,https://www.gelbeseiten.de/gsbiz/a2910a5d-c4ba-4104-82bf-874718084dc4
610,Petry Bauzentrum GmbH u. Co. KG,info@petry-bauzentrum.de,(06781) 36 40,https://www.gelbeseiten.de/gsbiz/a20c42eb-b3d7-474f-abc3-72bf9f59eb18
611,Speckbrock Bau GmbH & Co. KG,speckbrockbau@t-online.de,(02309) 7 86 08 60,https://www.gelbeseiten.de/gsbiz/2d451fad-ffef-4c21-91e7-5a336acb1fd8
612,Raatz Gesellschaft für Hochbau GmbH,info@raatz-bau.de,0171 5 12 28 68,https://www.gelbeseiten.de/gsbiz/6117ea4f-2da8-42e7-968f-e53401d4ddf7
613,Eisenhuth Holzbau Hochbau GmbH & Co. KG,holzbau-eisenhuth@t-online.de,(0171) 1 97 17 40,https://www.gelbeseiten.de/gsbiz/b19da1fc-d365-459f-8776-8b45e37fd812
614,Bäuml Bau GmbH,info@baeuml-bau.de,(09639) 91 30-0,https://www.gelbeseiten.de/gsbiz/f2810b5f-4ef2-4e60-8e36-0374e972a07e
615,Bauunternehmen Donalies GmbH,info@donalies.de,(02131) 66 90 61,https://www.gelbeseiten.de/gsbiz/d4a50d31-abd9-4cfc-852c-fe2ab79869b9
616,Galneder Bau GmbH,info@galneder-bau.de,(08622) 2 83,https://www.gelbeseiten.de/gsbiz/f6ec5862-15cf-4cca-8468-cf3d03d4da90
617,Greis GmbH,info@greis-gmbh.de,(06532) 22 38,https://www.gelbeseiten.de/gsbiz/08ba8b3b-7ace-48e4-bcc6-9609d7ee78c7
618,Tiefbau Böhm GmbH & Co. KG,info@tiefbau-boehm.de,(0371) 26 67 40,https://www.gelbeseiten.de/gsbiz/3471d4dc-d4ac-4b79-aaca-4be614d41659
619,"Will Stefan GmbH & Co. KG, Bauunternehmen",info@bauunternehmen-will.de,(09203) 6 87 93,https://www.gelbeseiten.de/gsbiz/b4d80b33-7609-4bec-9a67-c431bd2ecbac
620,Orf & Vizl Ingenieurbüro,info@ing-orf-vizl.de,(09721) 64 64 99-0,https://www.gelbeseiten.de/gsbiz/c617448e-d172-488d-b207-857dd20ea881
621,Dietrich Bert Zeichenbüro,info@zeichnung.biz,(0561) 6 32 08,https://www.gelbeseiten.de/gsbiz/408d75a6-5afe-414f-82ec-6970f78fb554
622,Hachinger Bau GmbH,hb@hachingerbau.de,(089) 67 35 95 30,https://www.gelbeseiten.de/gsbiz/1048707c-900a-4415-ad5b-6f143c981d1f
623,Heinrichs GmbH & Co. KG,info@heinrich-kran.de,(05295) 9 22 90 02,https://www.gelbeseiten.de/gsbiz/99bf7754-093f-4365-9a41-6aa2777d8be6
624,Linnenbecker Wilhelm GmbH & Co. KG,lemgo@linnenbecker.de,(05261) 9 20 44-0,https://www.gelbeseiten.de/gsbiz/9b9a2d79-9735-4419-8d7a-e4df91bb9d5f
625,Mayer-Vorfelder & Dinkelacker Ingenieurgesellschaft für Bauwesen GmbH und Co KG,zentrale.dresden@mvd-plan.de,(0351) 25 51 20,https://www.gelbeseiten.de/gsbiz/ce91a953-0e81-4168-8d74-10e4bfbe9838
626,Mennenga,info@baugeschaeft-mennenga.de,(05371) 9 40 10,https://www.gelbeseiten.de/gsbiz/be2f7028-38b6-4362-8454-5a4514771ee9
627,Schick Hans Bau GmbH,info@schick-bauunternehmen.de,(08679) 39 72,https://www.gelbeseiten.de/gsbiz/cb6e64e0-bd5d-4427-a5bb-e227deddf48f
628,Elsemann Bauunternehmung,info@elsemann-bau.de,(02831) 93 44-0,https://www.gelbeseiten.de/gsbiz/858935eb-270b-4cf2-8935-69be6b33ab02
629,"KRAUS Bau-, Montage und Sanierungs GmbH",info@kraus-bau.net,(06026) 43 79,https://www.gelbeseiten.de/gsbiz/cdb202d9-0deb-47b4-be00-2c11e62603b3
630,Schröder E. Bauunternehmen GmbH,info@schroeder-bau.com,(02921) 7 41 86,https://www.gelbeseiten.de/gsbiz/19c078b9-197d-4568-961b-d871d5d8324a
631,"TRAGRAUM Ingenieure mbB, vormals Dr. Kreutz+Partner",mue@tragraum.de,(09733) 7 82 09 31,https://www.gelbeseiten.de/gsbiz/46d5e5c0-496c-4ac5-ba89-35f568959b01
632,Dipl.-Ing. Albert Holzkamm Bauunternehmung GmbH & Co. KG,info@holzkamm.de,(04231) 9 74 30,https://www.gelbeseiten.de/gsbiz/a50ff6de-f9c4-4908-aba8-baf3eb1e2738
633,"Lambert Unternehmensgruppe, Lambert Immobilien GmbH",info@lambertimmobilien.de,(0941) 94 26 50,https://www.gelbeseiten.de/gsbiz/70631e85-8d69-48ae-8a29-3bfc5b845de2
634,RIND Emil,christoph-rind@t-online.de,(0931) 95 03 05,https://www.gelbeseiten.de/gsbiz/277197bb-af49-43f9-b87c-31040ba2bed5
635,Baubetrieb für Hoch- und Tiefbau Roland Noack,info@hoch-tiefbau-noack.de,(03563) 34 48 27,https://www.gelbeseiten.de/gsbiz/d40b7c86-6cb7-43d1-85a5-7d7044c354e7
636,Baugeschäft Hoyer e.K. Inh. Fred Schernikau,hoyer.bau@htp-tel.de,(05171) 2 47 94,https://www.gelbeseiten.de/gsbiz/e1e128ba-01a1-45d1-a2b9-4310cc0b43aa
637,Iannone Bau GmbH Inh. Gianpiero Iannone,info@iannone-bau.de,(07234) 94 90 43,https://www.gelbeseiten.de/gsbiz/396019d4-8e92-4c8e-9335-f1550335d0d5
638,Kleine Markus Hochfranken-Bau,info@mk-hochfrankenbau.de,(09294) 62 30,https://www.gelbeseiten.de/gsbiz/a571117a-5105-4eb0-83d7-68c76cc9bd9b
639,Schuhmacher Hans Peter GmbH,info@hpschuhmacher.de,(06024) 16 26,https://www.gelbeseiten.de/gsbiz/4022a5b4-ae02-41d1-9225-1ed3af30ea4c
640,Segerer Bau GmbH & Co. KG,info@segerer-bau.de,(09497) 9 41 14-0,https://www.gelbeseiten.de/gsbiz/140fe019-0dc4-4372-ab82-469fdb84e56d
641,Havel Bausatzhaus GmbH YTONG Bausatzhauspartner,havel-bausatzhaus@t-online.de,(03307) 30 28 11,https://www.gelbeseiten.de/gsbiz/784d73dc-5361-4d37-a46f-b1c9427a879b
642,Sauer Stadt und Landbau GmbH,SAUERSLBAU@t-online.de,(03522) 52 37 20,https://www.gelbeseiten.de/gsbiz/b8cbc706-47df-43b2-93f4-c34588eb2f78
643,Zimmerei Holzbau Axel Vogel,zimmerei.axel.vogel@gmail.com,(0162) 4 14 36 54,https://www.gelbeseiten.de/gsbiz/a83da0f8-456d-4b32-aca5-7f70df81fca1
644,Brockardt Bau + Beton GmbH & Co. KG,info@brockardt-bau-und-beton.de,(09569) 1 88 64-0,https://www.gelbeseiten.de/gsbiz/445de619-f6c0-4eb2-adf3-8f8bc8df049e
645,Hinner Bauunternehmung GmbH,info@hinner-bau.de,(08138) 12 28,https://www.gelbeseiten.de/gsbiz/ee8e942b-1f49-447e-89ad-2b9e36d9d127
646,HuT Oderbau GmbH,info@hut-oderbau.de,(033432) 9 19 25,https://www.gelbeseiten.de/gsbiz/385837a7-7a06-4595-9957-a7afefa537ed
647,Keckl F.X. Bauunternehmen GmbH,info@keckl-bau.de,(09184) 3 58,https://www.gelbeseiten.de/gsbiz/e044aaca-7e86-435d-b285-f882800f473e
648,Küfner Hoch- und Tiefbau GmbH,info@kuefnerbau.de,(09181) 47 58-0,https://www.gelbeseiten.de/gsbiz/167ae726-afcb-4deb-83c4-06291cf98404
649,Nitzschner Bau GmbH & Co.KG,nitzschnerbau@gmx.de,(03521) 73 47 46,https://www.gelbeseiten.de/gsbiz/17ba5118-72b8-427f-9e09-68423b84c890
650,Sprenger Bauunternehmen,info@sprenger-gmbh.de,(09281) 8 33 02-0,https://www.gelbeseiten.de/gsbiz/2f8ee1af-c824-4d3c-88c2-9088a5ca502f
651,Danhauser Bauzentrum GmbH,info@danhauser.de,(0941) 69 54 30,https://www.gelbeseiten.de/gsbiz/94c703bc-a994-40dc-b7ae-196d2eafbca4
652,F + W Hochbau GmbH,info@fundw-bau.de,(038355) 7 19 79,https://www.gelbeseiten.de/gsbiz/0b0c0b7d-f0de-4c6a-af42-0a8b423d451e
653,huschka_architekten,mail@huschka-architekten.de,(07133) 1 49 66-20,https://www.gelbeseiten.de/gsbiz/6e91c524-9143-496e-92cd-44ab5ee610a2
654,Baugeschäft Wypehlo,wypehlo@aol.com,(0351) 4 72 07 97,https://www.gelbeseiten.de/gsbiz/557580b4-a2ff-4239-8578-4772aa22bf3d
655,Bauunternehmen Giesen WoKa Bau GmbH,giesen@wokabau.de,(0231) 2 96 59,https://www.gelbeseiten.de/gsbiz/7460e886-fbfd-4974-a2e7-859f56a3c2a4
656,Bauunternehmen und Bauträger Jankowski GmbH,info@jankowskibau.de,(02801) 98 58 59,https://www.gelbeseiten.de/gsbiz/b25ba600-a925-4e6a-90df-481e325db161
657,Berufsförderungswerk der Bauindustrie NRW gGmbH,abzhamm@bauindustrie-nrw.de,(02381) 3 95-0,https://www.gelbeseiten.de/gsbiz/92520fb7-731b-4815-b0a4-a4c3c6e1853b
658,Großmann Bau,info@grossmannbau-chemnitz.de,(0371) 2 78 61 66,https://www.gelbeseiten.de/gsbiz/a8d7a98e-a68a-42e8-8139-fc260197b741
659,Herrmann Bauunternehmen GmbH,info@herrmann-bau.de,(09229) 77 99,https://www.gelbeseiten.de/gsbiz/8fd1c4da-4854-4bd7-8cf9-d2f326f7776f
660,Heuck Karl GmbH & Co. KG,karl-heuck@t-online.de,(02151) 57 00 21,https://www.gelbeseiten.de/gsbiz/23ef2b6d-d437-442f-9c78-9fe21202d98d
661,Karl Leo GmbH,l.karl@spessartmail.de,(09392) 88 83,https://www.gelbeseiten.de/gsbiz/be68784b-89c0-47ab-9382-a4798dedaf78
662,Kowalschek + Lapczyna Bau GmbH,info@kl-bau.de,(0391) 6 22 48 90,https://www.gelbeseiten.de/gsbiz/ebef9c0e-542e-42ec-b570-d2349bb89a75
663,LATTERMANN BAU GMBH,info@lattermann-bau.de,(0351) 4 31 31 31,https://www.gelbeseiten.de/gsbiz/5a9ef7b1-c9af-4425-9c2c-0497337cd4e5
664,OSTERMEIER WOHNBAU GMBH,info@ostermeier-wohnbau.de,(08751) 81 01 66,https://www.gelbeseiten.de/gsbiz/ac945410-a5d1-4ab2-8e55-b6e181557573
665,Paul Hermann Putz GmbH,info@hermann-paul.de,(0961) 3 90 46-0,https://www.gelbeseiten.de/gsbiz/6ab9ec13-e7cf-4b41-b80e-bcab390ec4ae
666,Pravida Bau GmbH,info@pravida.de,(09644) 92 17-0,https://www.gelbeseiten.de/gsbiz/440a9382-ffe2-479e-a76d-47909c01e879
667,RS Bauunternehmen und Kranbetrieb GmbH & Co.KG,rs-kranbetrieb@gmx.de,(08141) 1 54 54,https://www.gelbeseiten.de/gsbiz/1320fdaa-7251-48fe-b21f-fdba46a22da3
668,SBS Hoch- und Tiefbau GmbH,kontakt@sbs-ht-gmbh.de,(035973) 64 44 80,https://www.gelbeseiten.de/gsbiz/5d3e22eb-c161-4858-80d6-2f2dad23b71c
669,Wiegärtner Otmar,wiegaertner@t-online.de,(09133) 94 26,https://www.gelbeseiten.de/gsbiz/5cc25ae3-ce61-4602-b962-e9ece98b9e98
670,"Wilhelm Kropf GmbH & Co. KG, Bauunternehmung",info@kropf-bau.de,(09233) 77 10-0,https://www.gelbeseiten.de/gsbiz/88e687c7-1482-498a-9cc1-67848af1ece5
671,Anders Bau GmbH,info@andersbau.de,(09131) 9 76 15 77,https://www.gelbeseiten.de/gsbiz/1ed27c87-3479-40b3-8103-6bbc0552c04b
672,Bauunternehmen Eller GmbH,info@eller-bau.de,(09647) 9 11 11,https://www.gelbeseiten.de/gsbiz/e5d8de74-c8b7-4d10-a702-2bb7a05485a9
673,Distler Architekten + Ingenieure GmbH,info@architekten-distler.de,(09181) 4 74 30,https://www.gelbeseiten.de/gsbiz/3a4ecb20-8fec-43ca-9e89-75b4be7e4644
674,Feick Bauunternehmen GmbH,info@feick-bau.de,(0611) 7 90 12 44,https://www.gelbeseiten.de/gsbiz/8983c11a-0fbc-4d62-ab16-31ad87ca3559
675,Fellner Markus,mf@ingenieurbuero-fellner.de,(09621) 96 72 46,https://www.gelbeseiten.de/gsbiz/9200b24f-9a76-407f-8840-646233513fcf
676,HAAS JOSEF GmbH,info@haas-bauunternehmen.de,(09355) 26 35,https://www.gelbeseiten.de/gsbiz/94df08dc-67b3-45fa-b8c5-f8ef8f7cbbd7
677,hagebaumarkt Geldern Paul Swertz GmbH,hagebaumarkt.geldern@swertz-bauzentrum.de,(02831) 13 33 80,https://www.gelbeseiten.de/gsbiz/2f66f0e5-b032-43d9-b85f-b4ffdce4d55f
678,hagebaumarkt Xanten Paul Swertz GmbH,hagebaumarkt.xanten@swertz-bauzentrum.de,(02801) 71 34-0,https://www.gelbeseiten.de/gsbiz/f8adc3c5-5220-45e0-b539-d6d01765aa9b
679,Konka ImmoBau,info@konka-bau.de,(0561) 3 16 91 25,https://www.gelbeseiten.de/gsbiz/223011fb-94fd-40f8-acb4-e11457fa789a
680,Lorenz Carl Bauunternehmung GmbH & Co. KG,info@carl-lorenz.de,(0212) 2 23 12-0,https://www.gelbeseiten.de/gsbiz/bcb41b6b-17fb-48a6-8cf2-dc7a49b77f3a
681,M.D. Bau GmbH,info@mdbau-gmbh.de,(06051) 88 96 79,https://www.gelbeseiten.de/gsbiz/c61bcee3-4e9c-4f8a-abb0-b8c8a2840287
682,Pfister GmbH & Co. Betonwerk Seßlach KG,info@pfistergmbh.de,(09569) 92 23-0,https://www.gelbeseiten.de/gsbiz/5af30a24-e883-415b-9f30-a6ca2ef268f4
683,"TRAGRAUM Ingenieure mbB, vormals Dr. Kreutz+Partner",nbg@tragraum.de,(0911) 2 05 37 73,https://www.gelbeseiten.de/gsbiz/fbe899f6-12f1-4b5b-a620-febe8758030c
684,"Weiss, Hohe + Partner, Entwurf + Planung GmbH",info@weiss-hohe-partner.de,(0981) 9 69 64-0,https://www.gelbeseiten.de/gsbiz/5d033bc7-aa82-4598-a54a-2785cb5d1689
685,Bau Roth,kontakt@bau-roth.de,(035796) 9 70 12,https://www.gelbeseiten.de/gsbiz/674f6979-8521-427b-9497-2f6d74637c55
686,Baufirma Heiko Weder,bau-weder@t-online.de,(03521) 45 85 11,https://www.gelbeseiten.de/gsbiz/49f98007-59bf-47ed-8760-a7cef63f4888
687,Bauzentrum Borgers,info@borgers24.de,(02852) 8 60,https://www.gelbeseiten.de/gsbiz/bce24b0f-efd0-40d5-be00-63bc96e0f21c
688,Bauzentrum Borgers,info@borgers24.de,(02851) 9 23 18-0,https://www.gelbeseiten.de/gsbiz/8a5477f5-e82b-41d4-a8d0-9934d0989cf7
689,Garagentore Schechner,holzbau.schechner@t-online.de,(08092) 2 26 42,https://www.gelbeseiten.de/gsbiz/47aac721-de93-4441-bde1-0d1008dc01c7
690,IB Geiger Beratende Ingenieure GmbH,info@ib-geiger-augsburg.de,(0821) 57 90 01,https://www.gelbeseiten.de/gsbiz/6b404612-405d-4b53-b092-763c35464320
691,Ingenieurbüro Matthias Koch,info@koch-ingenieurbuero.de,(0351) 4 60 13 23,https://www.gelbeseiten.de/gsbiz/f609e389-c52a-4fed-b7f8-c9df80031059
692,Paul Hermann hoch- und tiefbau gmbh,info@hermann-paul.de,(0961) 3 90 46-0,https://www.gelbeseiten.de/gsbiz/6ab9ec13-e7cf-4b41-b80e-bcab390ec4ae
693,van Staa u. Weber GmbH,info@vanstaaundweber.de,(02855) 8 54 52,https://www.gelbeseiten.de/gsbiz/c307adb2-253d-4220-9e29-e1148c28bf45
694,Bau- und Zimmereibetrieb - Dipl.-Bauingenieur Volker Richter,baubetrieb-v.richter@t-online.de,(03586) 30 08 23,https://www.gelbeseiten.de/gsbiz/5ef4ca2e-a922-4a79-903b-b3bb4581b689
695,Bautechnik Scheulen,scheulen@bautec-scheulen.de,(02154) 27 00,https://www.gelbeseiten.de/gsbiz/cbe495de-65f5-4355-98ce-3af132056207
696,Bauunternehmen Ganzinger W. GmbH,info@ganzinger-bau.de,(09723) 13 58,https://www.gelbeseiten.de/gsbiz/38cd17ca-63ad-4d04-8a45-b79600a81462
697,Fehre Tiefbau GmbH,tiefbaufehre@t-online.de,(035952) 42 91 15,https://www.gelbeseiten.de/gsbiz/070ea1ff-b9d1-4750-98db-b88cef2c8bee
698,Gebr. Schmidt u. Söhne GmbH,zentrale@bauschmidt.de,(0611) 2 12 17,https://www.gelbeseiten.de/gsbiz/0aa41a10-7411-4778-95a4-2fe5ad9859b2
699,IMH Dipl.-Ing. (FH) Henz Markus,imh-henz@t-online.de,(06805) 9 11 86 77,https://www.gelbeseiten.de/gsbiz/25be90f0-f5f0-4c26-b927-bbd57efc03f9
700,Osman Güden GmbH,info@gueden.de,(02824) 8 02 10,https://www.gelbeseiten.de/gsbiz/acdbedf7-1744-4879-a64d-bf35b40d2792
701,Patrick Holzhäuser Bauunternehmung GmbH,info@bau-holzhaeuser.de,(06544) 2 83,https://www.gelbeseiten.de/gsbiz/8aae0d76-5fb3-4f87-809b-b4fc640834bb
702,Patrick Holzhäuser Bauunternehmung GmbH,info@bau-holzhaeuser.de,(06544) 2 83,https://www.gelbeseiten.de/gsbiz/68cad631-9c2b-4073-954a-eeac5f9088bd
703,R. Sauerborn GmbH,ralf@sauerborn-gmbh.de,(0261) 4 23 53,https://www.gelbeseiten.de/gsbiz/3eb41c01-5b05-4ed3-96d1-9a8d8397eeb2
704,Schattauer Hans J. KG,schattauer-baustoffe@t-online.de,(09181) 69 50-0,https://www.gelbeseiten.de/gsbiz/424120c7-4240-49c6-bef2-fb237e7ac0e3
