Nr,Name,Address,Email,Telefon,Web
752,Dedy Glas -u. Spiegel Werkstätten GmbH,Leverkusener Str. 73 51467  Bergisch Gladbach-Schildgen,info@dedyglas.de,(02202) 8 51 23,https://www.gelbeseiten.de/gsbiz/0de005b1-0490-4c16-806a-39879a8220a5
753,Glaserei Sturm GmbH,Rothenburger Str. 33 90443  Nürnberg-Gostenhof,glasinfo@glaserei-sturm.de,(0911) 9 99 36 75,https://www.gelbeseiten.de/gsbiz/4d908ba4-99fb-4083-b7aa-155ba6e4c53a
754,"Karl Heidelmeier GmbH  &Co. KG, Tankschutz und Tanktechnik",Beethovenstr. 4 92637  Weiden-Hammerweg,,(0961) 3 24 01,https://www.gelbeseiten.de/gsbiz/56f8fc65-21e0-4b59-8b15-8645aa33a930
755,Lohse GmbH,Horneckerweg 14 90408  Nürnberg-Großreuth h d Veste,info@lohse-gmbh.com,(0911) 21 77 47-0,https://www.gelbeseiten.de/gsbiz/2a1453d9-75d3-4296-9830-5a8642a9b2ef
756,Sturm Glaserei GmbH,Rothenburger Str. 33 90443  Nürnberg-Gostenhof,glasinfo@glaserei-sturm.de,(0911) 9 99 36 75,https://www.gelbeseiten.de/gsbiz/0515d190-d937-4dd5-a8f4-703897037b30
757,Sturm Glaserei GmbH,91257  Pegnitz,pegnitz@glaserarbeiten.de,(09241) 72 47 57,https://www.gelbeseiten.de/gsbiz/840984e8-3692-463d-b9f6-e64c3be3da9d
758,Pulver Neißner,Nassenheider Chaussee 19 16559  Liebenwalde bei Berlin-Neuholland,info@pulverbeschichtung-neissner.de,(033054) 6 03 32,https://www.gelbeseiten.de/gsbiz/500369d6-ca2c-4ac6-bd86-839cd00a5c05
759,Glas Lehmann GmbH,Im Spichgarten 4 53797  Lohmar-Neuhonrath,,(02206) 48 77,https://www.gelbeseiten.de/gsbiz/15791d86-e55e-45d3-922a-e9b2f2e686a6
760,"Tank-, Boden- und Umweltschutz & Thermo-Tank-Dienst GmbH",Schlosserstr. 5 85652  Landsham b. München,info@tank-boden-umweltschutz.de,(089) 95 94 91-0,https://www.gelbeseiten.de/gsbiz/edb31617-c19c-4ff2-8ddb-9181d8cd9d05
761,Glas Hennecke OHG,Bachweg 3 46282  Dorsten-Feldmark,info@glas-hennecke.de,(02362) 2 66 20,https://www.gelbeseiten.de/gsbiz/7a8488e8-2d96-46f4-a410-c546433d4de3
762,Weis Michael Malerfachbetrieb + Sachverständigenbüro,Eulenweg 5 75181  Pforzheim-Hohenwart,m.weis@malerfachbetrieb-weis.de,(07234) 98 14 70,https://www.gelbeseiten.de/gsbiz/2bdc4acc-0642-4d72-9230-11c82c5ffd72
763,Angersdorfer Fassaden GmbH,Lauchstädter Str. 51 06179  Angersdorf,kofa-ug@hotmail.de,(0345) 8 05 72 26,https://www.gelbeseiten.de/gsbiz/829cd8b2-7f61-4370-b0fd-45b4c9408f11
764,Dittrich,Am Herrenteich 2 08107  Hartmannsdorf,dachdeckerei-dittrich@t-online.de,(037602) 62 86,https://www.gelbeseiten.de/gsbiz/d96fbaf2-e390-43ca-870d-94ea73397746
765,Dittrich Jens,Am Herrenteich 2 08107  Hartmannsdorf,dachdeckerei-dittrich@t-online.de,(037602) 62 86,https://www.gelbeseiten.de/gsbiz/d96fbaf2-e390-43ca-870d-94ea73397746
766,Bretschneider Großteile-Pulverbeschichtung 20 Jahre,Industriegebiet Scheid 19-21 56651  Niederzissen,bildhoff@bretschneider-lack.de,(02636) 8 07 09 06,https://www.gelbeseiten.de/gsbiz/2f3e1624-d62b-4bed-9fe7-735e36117147
767,GKW-GLASKONTOR LEIPZIG GmbH Frankenheim,Gewerbestr. 2 04420  Markranstädt-Frankenheim,info@glaskontor-leipzig.de,(0341) 94 40 40,https://www.gelbeseiten.de/gsbiz/fd287beb-7b04-4295-8378-a6819a2662e2
768,Peter Wolf & Bavaria-Tank-Dienst GmbH,85447  Fraunberg,kontakt@wolf-tankschutz.de,0800  1 87 89 00,https://www.gelbeseiten.de/gsbiz/15d9ca1e-3f2c-41b9-8c31-60bacc17ab86
769,Putzarbeiten Tehel,Straße des Friedens 69 08209  Auerbach-Beerheide,info@tehel-bau.de,(03744) 22 45 45,https://www.gelbeseiten.de/gsbiz/4ca81992-f752-4cfd-a7b4-1c5843c15fdc
770,Kern-Tankschutz GmbH,Wilhelmstr. 4 56276  Großmaischeid-Kausen,kontakt@kern-tankschutz.de,(02689) 61 24,https://www.gelbeseiten.de/gsbiz/05f1588f-4d31-4bbe-a7ee-9d2730d40300
771,Glasbau Willemsen,Gocher Landstr. 32 47551  Bedburg-Hau,,(02821) 4 08 68,https://www.gelbeseiten.de/gsbiz/0ad74de9-484a-48e2-bc88-ddf36da418b4
772,Glasmenschen Aschaffenburg GbR,Schloßgasse 1 63739  Aschaffenburg-Innenstadt,markus.junker@die-glasmenschen.de,(0176) 30 35 81 82,https://www.gelbeseiten.de/gsbiz/e5225aa5-f29f-4a04-9abb-8a9e1c467a68
773,Ingo Reischuck Stuckateurmeister GmbH,Genshagener Str. 18 14979  Großbeeren,buero.reischuck@online.de,(033701) 3 56 72,https://www.gelbeseiten.de/gsbiz/095b56ba-fe5d-4010-a484-0e4ce6f178db
774,Scholl GmbH Glaserei,Paul-Rücker-Str. 12 47059  Duisburg-Neuenkamp,info@glas-scholl.de,(0208) 5 89 00 00,https://www.gelbeseiten.de/gsbiz/8e2c1e8e-3469-4608-afe5-2c184a765775
775,S & P GmbH,Abhorner Str. 1a 08485  Lengenfeld,info@sp-bau-gmbh.de,(037606) 3 76 80,https://www.gelbeseiten.de/gsbiz/77657581-9529-45f7-995f-bd9f8ee24ee3
776,Scholl GmbH Glaserei,,info@glas-scholl.de,(0208) 5 89 00 00,https://www.gelbeseiten.de/gsbiz/ae356cfb-c234-4624-8a3c-033e61ea9210
777,Scholl GmbH Glaserei,Paul-Rücker-Str. 12 47059  Duisburg-Neuenkamp,info@glas-scholl.de,(0208) 5 89 00 00,https://www.gelbeseiten.de/gsbiz/8e2c1e8e-3469-4608-afe5-2c184a765775
778,trm Tankservice Rhein-Mosel GmbH,Rudolf-Diesel-Str. 1 56070  Koblenz-Industriegebiet,info@trm-koblenz.de,(0261) 8 10 31,https://www.gelbeseiten.de/gsbiz/0b9aa5ed-3446-4cda-9669-87e6bec42494
779,Lorenz - Lackierungen GmbH & Co. KG,Am Stremsgraben 11 39218  Schönebeck,info@lackierungenlorenz.de,(03928) 84 27 75,https://www.gelbeseiten.de/gsbiz/75db1cc4-02e4-4b38-9369-233a4972b44b
780,Alles aus Glas - Glasreparaturen -Schaufensterverglasung Glastechnik Hoffmann,45136  Essen-Rüttenscheid,info@neuglas.de,(0201) 85 97 83 16,https://www.gelbeseiten.de/gsbiz/3a780bb1-a725-4ffd-aad8-1486044106b2
781,Beschriftungs- u. Graviertechnik Schwarz,Balinger Str. 19 70567  Stuttgart-Möhringen,schwarz@schwarz-stuttgart.de,(0711) 71 32 57,https://www.gelbeseiten.de/gsbiz/0c544856-0802-423a-93f7-b87541d79ce8
782,Nüssler-Werbung GmbH,Alfred-Mozer-Str. 11 48527  Nordhorn,nuesslerwerbung@t-online.de,(05921) 8 84 10,https://www.gelbeseiten.de/gsbiz/b5c3dcca-3a72-4d23-849a-287ce049dce1
783,AIR COMPRESSORS,Wilhelm-Beckmann-Str. 6 45307  Essen-Kray,info@Remeza-GmbH.de,(0201) 2 78 97 99-0,https://www.gelbeseiten.de/gsbiz/040176b0-29ef-456f-bf00-7ff25d6a0781
784,Glas KISSE,Schützenstr. 30 46236  Bottrop-Stadtmitte,info@glas-kisse.de,(02041) 2 29 88,https://www.gelbeseiten.de/gsbiz/50904de0-6807-4444-8a25-8091d29486b6
785,Spiegel & Glas Reinke,Richtstrecke 18 45731  Waltrop,info@glaserei-waltrop.com,(02309) 78 21 30,https://www.gelbeseiten.de/gsbiz/17eb0eab-51e0-4aa7-a4b5-d82c15691dff
786,SANIERTEC Bauwerkabdicht.Sanierung,Röntgenstr. 101 50169  Kerpen-Türnich,,(02237) 9 29 14 80,https://www.gelbeseiten.de/gsbiz/d3b60723-9f1c-4abb-9a6f-18054da88855
787,Abfallentsorgung Titz GmbH,Hans-Fehr-Allee 10 45356  Essen-Bergeborbeck,titz-gmbh@t-online.de,(0201) 70 37 28,https://www.gelbeseiten.de/gsbiz/fd6f76e0-5713-44b2-8152-f4599d489e63
788,Grabmale Künne,Bismarckstr. 18 45888  Gelsenkirchen-Bulmke-Hüllen,kuenne.stein@arcor.de,(0209) 2 21 09,https://www.gelbeseiten.de/gsbiz/97c89d4b-27c8-4d3e-bd38-78a685aea8c5
789,Novacolor Malerei GmbH,Bürgersruh 43 13469  Berlin-Lübars,info@novacolor-malerei.de,(030) 40 20 84 49,https://www.gelbeseiten.de/gsbiz/5f25168d-b831-43ef-82ba-532273c91a82
790,baro Bautenschutz u. Rostschutz GmbH & Co. KG,Deusener Str. 137 44369  Dortmund-Deusen,post@baro-dortmund.de,(0231) 39 27 27,https://www.gelbeseiten.de/gsbiz/c8f157ef-1eeb-4e0f-88aa-22a272bb5502
791,Hüwels GmbH Betonelementewerk,Waldteichstr. 137 46149  Oberhausen-Schwarze Heide,info@huewels-beton.de,(0208) 66 67 54,https://www.gelbeseiten.de/gsbiz/4816705c-8f71-4050-9358-b7c918a48f58
792,K & R Klinkersanierung GmbH,Liepnitzstr. 48 10318  Berlin-Karlshorst,info@klinkersanierung.de,(030) 7 55 07 30,https://www.gelbeseiten.de/gsbiz/e0770c0a-c480-475d-8227-cd1b52c8b691
793,Glaserei Förster GmbH,Badenheimer Str. 1 55543  Bad Kreuznach,info@glaserei-foerster.de,(0671) 7 64 84,https://www.gelbeseiten.de/gsbiz/f0fea52d-edaa-4746-9c84-a5805f29063e
794,Schinagl Bernd,Am Forst 7 92637  Weiden-Hammerweg,,(0961) 3 98 86 70,https://www.gelbeseiten.de/gsbiz/6c0f02b8-3385-46cc-84c7-7037237a20a9
795,Brendel Drucklufttechnik & Kompressoren GmbH,Dürerstr. 6a 12203  Berlin-Lichterfelde,info@brendel-berlin.com,(030) 8 34 02 59,https://www.gelbeseiten.de/gsbiz/455f93af-9f1a-46ab-a625-dad9614a503f
796,Glas-Mayer Ginsheim,In der Nachtweid 10-12 65462  Ginsheim-Gustavsburg,info@glas-mayer-ginsheim.de,(06144) 9 34 30,https://www.gelbeseiten.de/gsbiz/e732b5cd-063f-4a1c-bd2f-ff3101f9ec31
797,Böhm Tankschutz,Auf der Steig 6 78052  Villingen-Schwenningen,vill-schwenn@boehm-tankschutz.de,(07721) 9 92 57 73,https://www.gelbeseiten.de/gsbiz/f4d0efeb-3217-461e-8c8f-0a1a69ffd449
798,Böhm Tankschutz,Brückäckerstr. 5 74523  Schwäbisch Hall-Sulzdorf,shall@boehm-tankschutz.de,(07907) 9 44 69 41,https://www.gelbeseiten.de/gsbiz/daa126da-a1e2-4a7b-8110-9f4ec1c853ce
799,Böhm Tankschutz,Daimlerstr. 36 89079  Ulm-Donautal,ulm@boehm-tankschutz.de,(0731) 15 53 85 39,https://www.gelbeseiten.de/gsbiz/07fe3135-7421-45fd-bc82-8c1ba10a7d05
800,Böhm Tankschutz,Schillerstr. 60 70839  Gerlingen,gerlingen@boehm-tankschutz.de,(07156) 92 25-0,https://www.gelbeseiten.de/gsbiz/589fecfd-503a-44f4-b79c-e82fb9acca23
801,Böhm Tankschutz,Untere Waldplätze 34 70569  Stuttgart-Vaihingen,stuttgart@boehm-tankschutz.de,(0711) 2 84 60 05-55,https://www.gelbeseiten.de/gsbiz/e8b515ef-d20c-467b-99e9-f6be2778d458
802,Böhm Tankschutz,Untere Waldplätze 34 70569  Stuttgart-Vaihingen,stuttgart@boehm-tankschutz.de,(0711) 2 84 60 05-55,https://www.gelbeseiten.de/gsbiz/e8b515ef-d20c-467b-99e9-f6be2778d458
803,Auto-Schach GmbH & Co. KG,Industriestr. 15-17 35582  Wetzlar-Dutenhofen,info@auto-schach.de,(0641) 97 90 10,https://www.gelbeseiten.de/gsbiz/9c0c022d-4b73-4a48-b54e-d0b04463e5e0
804,Becker Manfred,Brunnenstr. 23 16225  Eberswalde,info@malerfirma-becker.de,(03334) 2 46 41,https://www.gelbeseiten.de/gsbiz/afe9656f-5ed1-4d0c-8c06-88f992515cc3
805,ESCA GmbH,Benzstr. 10 73660  Urbach,info@esca-gmbh.de,(07181) 8 10 11,https://www.gelbeseiten.de/gsbiz/63f41efd-ab5a-44b0-afc7-422217b25b15
806,Weimann Metallverarbeitung,Pottensteiner Str. 6A 95447  Bayreuth-Glocke,info@weimann-metall.de,(0921) 7 59 72-0,https://www.gelbeseiten.de/gsbiz/24268139-06d0-470d-a704-16727acc4922
807,Bäuerle Glaserei und Fensterbau,Zeppelinstr. 10 71679  Asperg,info@fenster-baeuerle.de,(07141) 64 37 99-0,https://www.gelbeseiten.de/gsbiz/cb04043d-5584-4e15-a8f5-651aadba4f4c
808,"Greiff Malerwerkstätte,Inh. Franco Küster e.K.",Bebelstr. 96 70193  Stuttgart-West,maler-greiff@t-online.de,(0711) 60 49 66,https://www.gelbeseiten.de/gsbiz/2e9e944f-856d-451d-9afb-c85d9fe2165c
809,DieTec GmbH,August-Bebel-Str. 69 15234  Frankfurt (Oder),info@dietec.de,(0335) 4 00 78 94,https://www.gelbeseiten.de/gsbiz/82b80ac9-6260-45b4-8bee-8c586bbd6e24
810,DieTec GmbH,August-Bebel-Str. 69 15234  Frankfurt (Oder),info@dietec.de,(0335) 4 00 78 94,https://www.gelbeseiten.de/gsbiz/82b80ac9-6260-45b4-8bee-8c586bbd6e24
811,M.Schön eDesign GmbH,Im Lipperfeld 3F 46047  Oberhausen-Stadtmitte,info@plexilaser.de,(0208) 8 21 59 75,https://www.gelbeseiten.de/gsbiz/593a62d7-847d-4c81-86bb-2aee1123aa94
812,Meiser Bauarbeiten & Co. KG Bauarbeiten seit 1983,Kölner Str. 1 65428  Rüsselsheim am Main,post@meiser-bauarbeiten.de,(06144) 4 08 97 38,https://www.gelbeseiten.de/gsbiz/81cd3605-bd65-407a-8070-2110ddaa52e3
813,Saile V. GmbH,Moserstr. 5 70182  Stuttgart-Mitte,saile-glasgestaltung@arcor.de,(0711) 24 18 91,https://www.gelbeseiten.de/gsbiz/bc26bc79-9cd5-42cd-951d-dd3cb2a2ba59
814,Außen- und Innenausstellung auf 2000 qm - NHG Natursteinhandel,Hans-Fehr-Allee 24 45356  Essen-Bergeborbeck,info@nhg-naturstein.de,(0201) 8 35 13-0,https://www.gelbeseiten.de/gsbiz/62d78a52-fd34-487d-b1ac-6d4d77bed058
815,Clear off Alex Baumeister,Im Ellenbügel 37 63505  Langenselbold,info@clear-off.de,(06184) 6 29 55,https://www.gelbeseiten.de/gsbiz/fc475568-fa99-43d1-a0ed-1f445174e777
816,Böhm Tankschutz,Leutholdstr. 18 88045  Friedrichshafen,friedrichshafen@boehm-tankschutz.de,(07541) 6 04 18 36,https://www.gelbeseiten.de/gsbiz/80bfc252-261b-487d-bf0f-1d1cb13b9359
817,"ProTektur Beton Oberflächentechnik Kugelstrahlen, Fräsen, Schleifarbeiten auf Beton und Estrich",Danziger Str. 25 61169  Friedberg,info@protektur.de,(06031) 6 70 94 24,https://www.gelbeseiten.de/gsbiz/97368bf8-6419-4b05-b58d-cf39ea17faa2
818,Bild & Glas Vertrieb- und Montage GmbH,Plautstr. 23 04179  Leipzig-Neulindenau,info@bild-glas.de,(0341) 4 41 90 81,https://www.gelbeseiten.de/gsbiz/f9d4d726-66ba-4f4b-a236-e2d2a24b7675
819,Glas Gawlina,Gelsenkirchener Str. 37 46282  Dorsten-Feldmark,info@glas-gawlina.de,(02362) 4 17 81,https://www.gelbeseiten.de/gsbiz/fc6d0a44-ae91-41f7-a874-86d24a037ffc
820,Glas Nowak,Hansastr. 100 44866  Bochum-Günnigfeld,info@glasdesign-nowak.de,0800  9 85 70 00,https://www.gelbeseiten.de/gsbiz/37072cae-bb7a-4e7d-8354-f13aaf3d9e70
821,WEIMANN GMBH & Co. Metallverarbeitung KG,Pottensteiner Str. 6A 95447  Bayreuth-Glocke,info@weimann-metall.de,(0921) 7 59 72-0,https://www.gelbeseiten.de/gsbiz/24268139-06d0-470d-a704-16727acc4922
822,Glaserei Laatzen Krystof Pawlowski,Karlsruher Str. 34 30880  Laatzen-Alt-Laatzen,info@glaserei-laatzen.de,(0511) 86 39 77,https://www.gelbeseiten.de/gsbiz/014c87f2-1555-4d4e-a1a6-032e0ae51aab
823,Weimann Metallverarbeitung,90766  Fürth,info@weimann-metall.de,(0911) 4 31 39 10,https://www.gelbeseiten.de/gsbiz/3750f768-5486-43be-86e8-4ec63ee6bb61
824,Weimann Metallverarbeitung,91056  Erlangen,info@weimann-metall.de,(09131) 4 00 07 31,https://www.gelbeseiten.de/gsbiz/da3fc666-7f25-40a2-8fa5-8c0a1235ef98
825,Weimann Metallverarbeitung,92224  Amberg,info@weimann-metall.de,(09621) 42 09 86,https://www.gelbeseiten.de/gsbiz/c994b20e-7f94-4646-8c31-b1087c4bfb08
826,"HAKONN TANKSCHUTZ, Ndl. der Boerger Tankservice GmbH,",Benzstr. 4 64807  Dieburg,info@hakonn.de,(06071) 92 84 90,https://www.gelbeseiten.de/gsbiz/89a3ce44-18c5-46f7-90b6-2a5100e0df8b
827,KS Dienstleistungen und Gebäudeservice,Philipp-Karl-Str. 17 92637  Weiden,info@a-i-weiden.de,(0961) 6 34 86-24,https://www.gelbeseiten.de/gsbiz/5f7a2a4b-e1ee-4b99-97fd-3caf6cc3b565
828,Langone Holz- und Bautenschutz Inh. Donato Langone,Marienbader Str. 11 70372  Stuttgart-Bad Cannstatt,bautenschutz-langone@arcor.de,(0711) 93 32 46 01,https://www.gelbeseiten.de/gsbiz/8e22d5b1-becf-4b76-8a5d-4804817c4866
829,Reton GmbH,Im Ellenbügel 37 63505  Langenselbold,info@reton-fassadentechnik.com,(06184) 93 95 01,https://www.gelbeseiten.de/gsbiz/984c24c5-92ef-4fd4-80b7-26e05d9f56a9
830,Schlienz GmbH,Zinkstr. 63 73666  Baltmannsweiler,info@schlienz-gmbh.de,(07153) 9 46 90,https://www.gelbeseiten.de/gsbiz/56f1bdbc-7241-465a-8f13-d2fb4d99386c
831,Selzer Glas Spiegel,Heddernheimer Landstr. 151 60439  Frankfurt-Heddernheim,info@glas-spiegel-selzer.de,(069) 58 88 98,https://www.gelbeseiten.de/gsbiz/96a3190a-edd8-40d4-a13a-65f2314ef393
832,"Raudisch & Partner GmbH, C.",Waltgeristr. 69c 32049  Herford-Innenstadt,info@raudisch.de,(05221) 2 18 18,https://www.gelbeseiten.de/gsbiz/ac752df8-e8c8-45e4-a99b-c3e090b07bc2
833,Alttanksanierung u. -reinigung van de Loo,Weststr. 16-18 47626  Kevelaer-Winnekendonk,info@vdl-tank.de,(02832) 9 72 00-0,https://www.gelbeseiten.de/gsbiz/45d7792f-a5af-4a6f-86ba-72731d8e5bdb
834,Dr. Gustav Schädla GmbH & Co. KG,Cranachstr. 3 30177  Hannover-List,info@schaedla-beton.de,(0511) 69 90 94,https://www.gelbeseiten.de/gsbiz/59262b2c-77ef-45ec-ada5-bd86645e2ecc
835,Kühne GmbH,Justus-Liebig-Str. 10 34253  Lohfelden-Crumbach,info@kuehne-meisterbetriebe.de,(0561) 5 10 91 84,https://www.gelbeseiten.de/gsbiz/585272eb-b187-492a-9949-72edec8e90f0
836,Czelzinski,Am Schultenhof 29 48431  Rheine-Wietesch/Schleupe,rheiner-fugbetrieb@t-online.de,(05975) 30 55 33,https://www.gelbeseiten.de/gsbiz/3bebc695-9867-4eb5-a0b4-f2299ed3ccf5
837,E. KRIEG GmbH,Rutesheimer Str. 2 70499  Stuttgart-Weilimdorf,info@beschichtung.com,(0711) 13 99 51-0,https://www.gelbeseiten.de/gsbiz/dd1b9b97-4ba9-4d07-a911-d2dacf0bb9b3
838,Krieg GmbH,Rutesheimer Str. 2 70499  Stuttgart-Weilimdorf,info@beschichtung.com,(0711) 13 99 51-0,https://www.gelbeseiten.de/gsbiz/dd1b9b97-4ba9-4d07-a911-d2dacf0bb9b3
839,European Industrial Cluster,Gwinnerstr. 32 60388  Frankfurt-Seckbach,info@industrialcluster.eu,(069) 94 51 56 33,https://www.gelbeseiten.de/gsbiz/98b04cc9-0ea8-4f1b-a16f-269bcae223c9
840,Schnabel GmbH & Co. KG,Industriestr. 4 74821  Mosbach-Neckarelz,info@schnabel.co,(06261) 93 18-0,https://www.gelbeseiten.de/gsbiz/7527d4b7-2d1c-4b04-8ac6-c37b3e3e0f46
841,EIBL TEAM GmbH,Industriestr. 168 50999  Köln-Sürth,info@eibl-team.de,(02236) 4 90 41 20,https://www.gelbeseiten.de/gsbiz/ec24363d-86d0-4387-b455-ca91f76ed00f
842,Bau- u. Kunstglaserei Ways GmbH,,info@glasereiways.com,0800  6 74 29 00,https://www.gelbeseiten.de/gsbiz/07082477-acb1-45bb-91d3-a08a89396a32
843,Velten Stefan,Breslauer Str. 70 56566  Neuwied,,(02631) 35 21 11,https://www.gelbeseiten.de/gsbiz/eaae3665-d174-4f85-bc7a-7143603ec6c6
844,Listl GmbH,Brennesstr. 14 93059  Regensburg-Reinhausen,info@listl-karosserie-lack.de,(0941) 4 18 18,https://www.gelbeseiten.de/gsbiz/24b8fd43-4d06-42fa-bfeb-5f28ff6ddc01
845,Stahl- und Metallbau Hruschka Maschinen- und Metallbaumeister,Grundweg 49 39218  Schönebeck,info@hruschka-metallbau.de,(03928) 40 05 01,https://www.gelbeseiten.de/gsbiz/7d0ee7b7-9dbd-4346-8171-14ef1b463e1e
846,Albin Stapf GmbH & Co. KG,Intzestr. 18 60314  Frankfurt-Ostend,info@albin-stapf.de,(069) 4 05 87 60,https://www.gelbeseiten.de/gsbiz/f7ae1e9d-dec7-44a3-9c30-da74aeb5e9d9
847,Glas Profi e.K.,Am Brabrinke 14 30519  Hannover-Wülfel,Info@glasprofi-hannover.de,(0511) 5 36 39 34,https://www.gelbeseiten.de/gsbiz/caddf9b6-4d2a-4fe5-a632-5a21c6ea059e
848,Glasmarkt Müller GmbH,In Dürrfeldslach 4a 66780  Rehlingen-Siersburg,info@glamalux.de,(06835) 9 39 76,https://www.gelbeseiten.de/gsbiz/9ba1200a-b5e5-4723-9797-99a32975b725
849,Glas Hagen,Kreuzstr. 21 45770  Marl,info@glashagen.de,(02365) 1 40 44,https://www.gelbeseiten.de/gsbiz/64b7ab78-4304-4dbc-8a98-e9f5a819e0cc
850,Maler- und Lackierermeister Marco Schmidt,Mainzer Str. 8 14612  Falkensee,info@malermeister-falkensee.de,(03322) 42 93 13,https://www.gelbeseiten.de/gsbiz/5192eaab-23ec-49a2-8316-7c4e8076e373
851,Buhlinger,Dellinger Weg 13 78549  Spaichingen,info@buhlinger.de,(07424) 9 32 00,https://www.gelbeseiten.de/gsbiz/90802f95-4bee-4f1b-b968-2cd0990a3953
852,A. Nittel GmbH & Co.KG,Rottwerndorfer Str. 21 01796  Pirna,info@bau-nittel.de,(03501) 78 29 07,https://www.gelbeseiten.de/gsbiz/6a285559-fd19-4353-bb8b-750ac0000c19
853,Werner Debatin GmbH Maler- und Lackierbetrieb / Putz- und Trockenbau,Draisstr. 10 76646  Bruchsal,info@maler-wdebatin.de,(07251) 91 61-0,https://www.gelbeseiten.de/gsbiz/11a0a258-3eab-47bc-b8f4-509f14497ed9
854,Buhlinger GmbH & Co.KG,Dellinger Weg 13 78549  Spaichingen,info@buhlinger.de,(07424) 9 32 00,https://www.gelbeseiten.de/gsbiz/90802f95-4bee-4f1b-b968-2cd0990a3953
855,Conz + Straßer GmbH,Dellinger Weg 13 78549  Spaichingen,info@buhlinger.de,(07424) 9 32 00,https://www.gelbeseiten.de/gsbiz/90802f95-4bee-4f1b-b968-2cd0990a3953
856,"Hollmann, Peter Kfz-Meisterbetrieb",Lohrheidestr. 18 44866  Bochum-Wattenscheid,info@kfz-hollmann.de,(02327) 9 65 69-0,https://www.gelbeseiten.de/gsbiz/ac07fdc2-ed94-480f-869a-0b346c446687
857,Nottbohm Glas & Rahmen GmbH,Riemannstr. 26 37083  Göttingen,glas@nottbohm.de,(0551) 7 50 55,https://www.gelbeseiten.de/gsbiz/0effd0d9-5d57-4d9d-bfcc-90367e4fb41a
858,Baumholzer Ralf,Angerstr. 22 04177  Leipzig-Altlindenau,info@glaserei-baumholzer.de,(0341) 9 80 79 95,https://www.gelbeseiten.de/gsbiz/44959827-ef9d-4c17-ae8a-6533ac0836b8
859,Penzhorn GmbH,Unterer Deutschlandschacht 3 09376  Oelsnitz,,(037298) 29 21,https://www.gelbeseiten.de/gsbiz/3c2a47df-aadd-496a-8ee9-75dd1b09dd02
860,Fritz Schucker GmbH,Rintheimer Hauptstr. 2 76131  Karlsruhe,info@schucker.de,(0721) 6 05 60 60,https://www.gelbeseiten.de/gsbiz/3319e829-37ee-4e52-b875-36f6cd741186
861,RÖSLER Handelsgesellschaft mbH,Teichaer Mühlberg 12 06193  Petersberg-Teicha,info@roesler-vermietung.de,(034606) 2 03 58,https://www.gelbeseiten.de/gsbiz/933d6db0-b8bf-40b0-9f32-8f86f9daa55a
862,Glas Pasche,Kesberner Str. 4A 58644  Iserlohn-Kesbern,info@glas-pasche.de,(02371) 1 55 94 02,https://www.gelbeseiten.de/gsbiz/cdf7b777-2560-4fda-b49b-7eeb5eb16fda
863,Rotsching GmbH Werbetechnik,Oberweißenbach 70 95100  Selb-Oberweißenbach,info@rotsching.de,(09287) 7 72 92,https://www.gelbeseiten.de/gsbiz/8e4660fb-6ae1-4c8d-99b9-b3e60220e86a
864,Gebäudereinigung Ruschen,Schneiderstr. 84 47798  Krefeld-Stadtmitte,service@ruschen.de,(02151) 2 23 58,https://www.gelbeseiten.de/gsbiz/73df847d-eab0-4874-bfb1-2b3f62abf023
865,KRÜGER-Bau & Bausanierung GmbH,Petscheltweg 437 16515  Oranienburg,kruegerbauohv@web.de,(03301) 53 07 32,https://www.gelbeseiten.de/gsbiz/a2910a5d-c4ba-4104-82bf-874718084dc4
866,PROFI Werkzeuge-Geräte u. Instrumente,Sandwiesenstr. 14 64665  Alsbach-Hähnlein-Sandwiese,profi-mietservice@t-online.de,(06257) 15 15,https://www.gelbeseiten.de/gsbiz/f3d7151a-5432-4118-ac91-87be1f439c48
867,Benz KG,Max-Planck-Str. 8 54516  Wittlich,benzkg@t-online.de,(06571) 14 69 50,https://www.gelbeseiten.de/gsbiz/7a64711f-a121-42dd-82b9-82646a22843e
868,Diedrich Kirchhoff GmbH & Co. KG,Fürstendamm 235 26203  Wardenburg-Oberlethe II,info@kirchhoff-maler.de,(04407) 89 41,https://www.gelbeseiten.de/gsbiz/6c2f0e64-ab47-4faf-b200-bdc0a276d569
869,Glas Leuchtle GmbH,Feldstr. 32 66763  Dillingen,info@glas-leuchtle.de,(06831) 9 78 90,https://www.gelbeseiten.de/gsbiz/3b4bd677-5bc2-45b5-a4a7-96c4b7fa87ba
870,"Moseler GmbH, Instandsetzung, Schutz, Gestaltung",Uferallee 33 54492  Zeltingen-Rachtig,info@moseler.de,(06532) 9 38 30,https://www.gelbeseiten.de/gsbiz/ffe8d217-6685-42c6-8c95-1cdac31749b6
871,Strömel Bernhard,Am Ilben 29 97776  Eußenheim-Aschfeld,b.stroemel@ymail.com,(09350) 99 22 72,https://www.gelbeseiten.de/gsbiz/35d6b9fb-95f8-41df-918c-8d966a71e8c1
872,WIEGEL Kittlitz Feuerverzinken GmbH,Am Flössel 8 02708  Löbau-Kittlitz,wkf.info@wiegel.de,(03585) 4 12 60,https://www.gelbeseiten.de/gsbiz/20ca2854-3dfc-4631-b70f-9a74809d7b56
