Nr,Name,Email,Telefon,Web
765,RK-Planen Robert Kröger GmbH,muenchen@rkplanen.de,(08762) 7 25 39 99,https://www.gelbeseiten.de/gsbiz/bc9102dd-0d41-4d0f-8c05-17710e868950
766,RTB Gerüstbau,info@rtb-geruestbau.de,(04286) 92 53 21,https://www.gelbeseiten.de/gsbiz/2e976536-0c13-4955-8402-490ab4ea9e72
767,SIG Gerüstbau GmbH,info@siggeruestbau.de,none,https://www.gelbeseiten.de/gsbiz/d9bc6a5b-d3ae-4cf3-a0c7-47e44b18d934
768,SIG Gerüstbau GmbH,info@siggeruestbau.de,(036203) 5 21 18,https://www.gelbeseiten.de/gsbiz/d9bc6a5b-d3ae-4cf3-a0c7-47e44b18d934
769,"Fischbacher Martin, Alexandra",mf.geruestverleih@googlemail.com,(08443) 9 19 56 10,https://www.gelbeseiten.de/gsbiz/3829545e-dca9-4d30-a2e7-53314ce776ac
770,Fischer Michael,fischer.michael2@gmx.de,(07261) 9 75 56 50,https://www.gelbeseiten.de/gsbiz/d6059094-9903-483e-a33b-d3e52905f76f
771,Host,info@host-muellheim.de,0176 96 61 22 34,https://www.gelbeseiten.de/gsbiz/684f52fa-d6a6-4fa2-9555-6b2ab1acd115
772,Maro Inh. Andreas Roskosz,marogernestbau@arcor.de,(03643) 87 16 80,https://www.gelbeseiten.de/gsbiz/de6bb1f3-7766-47bf-a132-814a00720c77
773,RK-Planen Robert Kröger GmbH,muenchen@rkplanen.de,none,https://www.gelbeseiten.de/gsbiz/b0014a81-6c57-4604-83e0-cd2b6e0668d7
774,BERDÖ Gerüstbau- und Verleih GmbH,berdoegeruestbau@t-online.de,(036426) 2 22 72,https://www.gelbeseiten.de/gsbiz/67899b45-b1b5-4c78-bf80-36f99427f61a
775,Botha Guido,botha@t-online.de,(036075) 3 15 38,https://www.gelbeseiten.de/gsbiz/9691012d-c6fc-4c99-8015-a491017c24d6
776,Embacher Olaf,e.embacher@arcor.de,(036428) 6 29 23,https://www.gelbeseiten.de/gsbiz/645a5dbc-9ef7-43d5-bc64-5ef6ebf1a99b
777,Flitzer Gerüstbau GmbH,flitzergmbh@gmail.com,0157 32 39 48 53,https://www.gelbeseiten.de/gsbiz/1ebcd6df-fc1a-47d0-8d90-0aaae8ceae77
778,Hornbacher,eohornbacher@arcor.de,(07641) 57 27 96,https://www.gelbeseiten.de/gsbiz/d175c907-6e39-4278-a788-f8b777830b82
779,Isitan gerüstbau,isitangerustbau@hotmail.com,0176 23 75 92 35,https://www.gelbeseiten.de/gsbiz/7a83031c-8c23-4c88-9cf1-b9ff33719936
780,Kutzera Gerüstbau,geruestbau-kutzera@t-online.de,(05085) 9 81 16 40,https://www.gelbeseiten.de/gsbiz/71cc7548-f451-412d-8ac4-1dfff94b8875
781,Margic,t.margic@web.de,(07231) 6 03 76 81,https://www.gelbeseiten.de/gsbiz/e9824eb5-8101-4e34-826b-3146267cf820
782,Schmidt,schmidtgeruestbau64@web.de,(05242) 4 06 15 19,https://www.gelbeseiten.de/gsbiz/d5287c97-0dbe-4408-a312-cb5df8c96c9f
783,Schneider Falk,sachsensgeruestgoetterontour@gmx.de,0157 89 20 05 42,https://www.gelbeseiten.de/gsbiz/dfc8f2a9-81be-4786-b537-0fe72093f79f
784,Schnitzler Gerüstbau GmbH,Schnitzler.Geruestbau@t-online.de,0176 93 74 85 78,https://www.gelbeseiten.de/gsbiz/d377e7c9-94e4-413a-a847-0e5b75eac4a4
785,Team Gerüstbau GmbH,teamgeruestbau@gmx.de,(06201) 4 69 39 36,https://www.gelbeseiten.de/gsbiz/6c73040d-af87-40e7-a19e-fd3915425e37
786,Tittlepp Mike,Mike.Tittlepp@t-online.de,(03628) 4 74 23,https://www.gelbeseiten.de/gsbiz/805b9d16-0ea9-4d30-9398-aa4f67faa2fe
787,Blitz Gerüstbau Rommel,rommel@blitzgeruestbau.de,(034603) 7 47 90,https://www.gelbeseiten.de/gsbiz/0e596914-485e-4655-ac4e-01531ce14c4f
788,Quadrex Creativ GmbH,creativ@quadrex.de,(07472) 98 84 43-0,https://www.gelbeseiten.de/gsbiz/e9978d4f-71e9-4dee-9715-7e706e745d4b
789,Huber Gerüstbau GmbH,info@huber-geruestbau.de,(08027) 9 08 69 47,https://www.gelbeseiten.de/gsbiz/68345dc7-0c6d-48f9-9bae-8632167f3c5a
790,Reimers,reimersgeruestbau@t-online.de,none,https://www.gelbeseiten.de/gsbiz/0b123df7-2016-43d9-a86d-17039121cbe6
791,Specht Maler GmbH,info@specht-bave.de,(0911) 63 64 76,https://www.gelbeseiten.de/gsbiz/e7638bcf-611e-4e94-a778-fb856f5938f8
792,Oster Stefan Meisterbetrieb,info@sposter.de,(0170) 4 92 83 43,https://www.gelbeseiten.de/gsbiz/d399b754-6313-45d1-b1ff-548951bf9fbd
793,Klömpges Michael,info@kloempges.de,(0212) 80 08 88,https://www.gelbeseiten.de/gsbiz/5172ed9c-b59e-49f5-a7a6-dd2e55ac90d4
794,Dachdecker Heinitz GmbH & Co. KG,info@dachdecker-heinitz.de,(035241) 5 24 55,https://www.gelbeseiten.de/gsbiz/c2645a16-0082-4bb5-afd5-774bed465264
795,Lang Bedachungen,info@dach-lang.de,(06648) 9 52 00,https://www.gelbeseiten.de/gsbiz/13fb00ef-7251-4023-8ea6-33a62219310b
796,Giesa Roland,kontakt@maler-giesa.de,(09831) 75 95,https://www.gelbeseiten.de/gsbiz/490636d5-af71-410b-8dab-d89771728c0e
797,A.C.V. Containerverleih GmbH,info@acv-container.de,(089) 3 68 15 50,https://www.gelbeseiten.de/gsbiz/ce44350b-21a4-4437-a328-0c36113f4672
798,SAWIDA Dachdeckermeisterbetrieb,info@sawida.de,(0421) 5 72 05 15,https://www.gelbeseiten.de/gsbiz/6937a883-10e4-482e-ac0a-908321939f0f
799,Maschinenputz Kaiser GmbH,info@kaiser-maschinenputz.de,(08621) 82 33,https://www.gelbeseiten.de/gsbiz/c6b2686f-6e8c-4c32-a6c9-36e61aaa0e6b
800,Ernst GmbH,info@stuckateur-ernst.de,(0711) 35 65 10,https://www.gelbeseiten.de/gsbiz/c76fef95-ff8a-4f4e-8e23-534f51566f44
801,Dachdecker-Meisterbetrieb Rother & Neuhausen GbR Dachdecker-Meisterbetrieb,r-ndach@online.de,(02904) 4 00 91 52,https://www.gelbeseiten.de/gsbiz/860deb8d-0a7a-49f4-aae7-3a229376b161
802,Mayer Holzbau-Gerüstbau,info@mayer-holz-geruest.de,(09073) 33 64,https://www.gelbeseiten.de/gsbiz/75d0212c-768f-4c1a-94c5-58c99ce5c9d3
803,Dachdeckerei Stier GmbH - Meisterbetrieb,info@dachdeckerei-stier.de,(0621) 43 77 20 20,https://www.gelbeseiten.de/gsbiz/fd7e6a8a-7194-4b39-8782-87142a8594ed
804,Heinrich Meier & Sohn Bedachungs GmbH,info@meier-dachdecker.de,(0441) 8 74 14,https://www.gelbeseiten.de/gsbiz/7c8c8981-1082-4a34-93a1-2a5cf7d78976
805,Malerbetrieb Maier Peter,info@maier-malerbetrieb.de,(09409) 85 96 78,https://www.gelbeseiten.de/gsbiz/726bd7e4-2eb8-490d-be92-0ee837c59f86
806,Schilcher GmbH,info@schilcher-dach.de,(08046) 18 73 76,https://www.gelbeseiten.de/gsbiz/29230a7b-cdb8-4394-9cb0-75c5b0c8bbfe
807,Berr Thomas,info@maler-berr.de,(0941) 8 50 06 27,https://www.gelbeseiten.de/gsbiz/343e4e58-72a8-4c92-8ecd-0ffd4f28d828
808,KC Krause & Co Malereibetrieb GmbH,info@kc-malerei.de,(05043) 9 84 27,https://www.gelbeseiten.de/gsbiz/101c9df8-0047-4c46-a917-ca1a74049ead
809,Friedrich Putz- + Malergeschäft,maler@friedrich-friesendorf.de,(09560) 92 33-0,https://www.gelbeseiten.de/gsbiz/97f0cb77-97ba-488e-a3b3-e723aa28d94e
810,Greubel Malerbetrieb GmbH,info@maler-greubel.de,(09738) 85 85-0,https://www.gelbeseiten.de/gsbiz/b5d71fff-fdfd-4850-bc36-ad3a4c4c85d0
811,Bauersachs Malergeschäft,fabian@maler-bauersachs.de,(09563) 13 88,https://www.gelbeseiten.de/gsbiz/b3f2a777-6c4b-49be-a8ba-3dc9eefa2353
812,Webeck Bauunternehmen & Baustoffhandel,info@webeck-baustoffhandel.de,(09955) 90 47 11,https://www.gelbeseiten.de/gsbiz/bcafd724-344f-4216-94c8-2d73c3600bfd
813,Gerüstbau A.Schleipfer GmbH,mail@geruestbau-schleipfer.de,(0881) 34 43,https://www.gelbeseiten.de/gsbiz/e418bc72-a393-4af0-8104-a65065147f4b
814,Baugeschäft Lukas GmbH,info@lukas-bau.de,(09184) 9 76,https://www.gelbeseiten.de/gsbiz/0bfb6d9a-4a8e-48df-922a-8c3f862a31f0
815,Werner Maier GmbH,info@maier-arbeitsbuehnen.de,(08861) 25 64 40,https://www.gelbeseiten.de/gsbiz/61cfa66d-f0a7-4859-a1f4-b1d1f53218d0
816,"Kellner & Bär UG, (haftungsbeschränkt)",malerkellner@gmail.com,(09225) 95 87 34,https://www.gelbeseiten.de/gsbiz/8cc5399d-541e-41ea-99cd-de642ea22509
817,Malerbetrieb Büchs GmbH + Co. KG,info@malerbetrieb-buechs.de,(09733) 40 60,https://www.gelbeseiten.de/gsbiz/35248129-ae42-4456-bcb7-2fa6c055ae7c
818,"SCHÄFER CHRISTOPH, MALER & VERPUTZER",info@verputzer-schaefer.de,(09384) 88 27 66,https://www.gelbeseiten.de/gsbiz/d0f88eea-1532-416a-9516-7fc0617bc13b
819,Seifert Benjamin Malerteam,info@malerteam-seifert.de,(0171) 4 78 01 31,https://www.gelbeseiten.de/gsbiz/39440af7-7042-4adc-9a8d-95a66adea617
820,Baumaschinenverleih BAVE Baugeräte Vermietung GmbH,info@bave-specht.de,(09122) 7 21 70,https://www.gelbeseiten.de/gsbiz/18c428d4-447b-4062-96f9-38c3465de152
821,Uhlig Stefan,uhligheidenheim@t-online.de,(09833) 9 88 99 44,https://www.gelbeseiten.de/gsbiz/c332065b-0f8c-4c95-86a1-f56040a320b0
822,Mentrup Bedachung & Holzbau GmbH,mentrup-bedachung@t-online.de,(05481) 8 47 59 64,https://www.gelbeseiten.de/gsbiz/b034c4ee-fee2-411e-98d5-0fb0eda208d2
823,Friedrich Maler- + Putzgeschäft,maler@friedrich-friesendorf.de,(09560) 92 33-0,https://www.gelbeseiten.de/gsbiz/97f0cb77-97ba-488e-a3b3-e723aa28d94e
824,Meixner & Ott GmbH & Co. KG,meixner.ott@gmail.com,(09857) 97 54 50,https://www.gelbeseiten.de/gsbiz/a79b307d-22a5-4a70-8a29-d794209c6f28
825,ZOBEL Andreas,info@maler-zobel.de,(09381) 91 41,https://www.gelbeseiten.de/gsbiz/e739f560-35c2-4c5b-91a3-be870f2e815b
826,Matthias Klob GmbH,matthias-klob@gmx.de,(09274) 9 09 19 92,https://www.gelbeseiten.de/gsbiz/23fc19e4-0498-43ae-851a-c16d9ed2d135
827,Bauplanung Prosch,dormann@prosch-bau.de,(0160) 99 77 10 08,https://www.gelbeseiten.de/gsbiz/0c77a144-3866-4845-8ba0-9a6b2fa8439f
828,Friedrich Bau GmbH,bauservicefriedrich@hotmail.com,(0160) 99 77 10 08,https://www.gelbeseiten.de/gsbiz/0e18a0cf-0df9-4245-82a4-11bca1ecc067
829,Korsmeier Ludger,zimmerei.korsmeier@t-online.de,(05245) 92 49 61,https://www.gelbeseiten.de/gsbiz/fd8a24e1-04e8-4cf9-9371-bb57e54fb014
830,"Schwarz Malerei- und Gerüstbau GmbH & Co. KG, Johann",mail@johann-schwarz.de,(04486) 28 34,https://www.gelbeseiten.de/gsbiz/009d913c-161b-4bf2-9999-e2a1b67cb650
831,A.C.V. Containerverleih GmbH,info@acv-container.de,(089) 3 68 15 50,https://www.gelbeseiten.de/gsbiz/ce44350b-21a4-4437-a328-0c36113f4672
832,"Schneider, Matthias",info@creativwalldesign.de,(09261) 35 47,https://www.gelbeseiten.de/gsbiz/82085e9f-281a-4247-977d-d2c1913b212e
833,Rinhofer GmbH Putz & Stuck aus Meisterhand,rinhofer-gmbh@t-online.de,(06222) 6 01 41,https://www.gelbeseiten.de/gsbiz/1265db92-d415-4b29-a5f7-df94b3fa9d59
834,Schnelle & Co. EBI GmbH,info@schnelle.com,(036203) 5 57-0,https://www.gelbeseiten.de/gsbiz/e17c1f93-c9fe-4048-90cb-174f8a0bf01e
835,FALK Parkplatzmarkierungen,ru.falk@t-online.de,(09187) 59 17,https://www.gelbeseiten.de/gsbiz/0b2b65b6-fc1e-44a6-ae88-28aaffe175b3
836,Schork Walter & Stefan Malergeschäft GmbH,stefanschork@t-online.de,(09373) 87 34,https://www.gelbeseiten.de/gsbiz/78ce50bb-3a26-4909-9f78-7f88d3284e0d
837,Bierling,info@spenglerei-bierling.de,(0176) 64 64 76 05,https://www.gelbeseiten.de/gsbiz/558c0bc0-5a9a-459b-beda-3bdf6e641abd
838,Batzill Wilhelm,info@batzill.de,(07541) 7 25 40,https://www.gelbeseiten.de/gsbiz/7be1515e-a769-4db7-b1d3-88f63c06bfc1
839,Eikel Dachdeckermeisterbetrieb,info@dachdecker-eikel.de,(05258) 93 01 94,https://www.gelbeseiten.de/gsbiz/495ea125-b61e-4571-b1ec-534672edc6a4
840,Töws Verleih,info@toews-verleih.de,(05772) 9 79 74 24,https://www.gelbeseiten.de/gsbiz/1fdc620c-b8d5-4ff1-bb77-5daa71df29a7
841,Grünewald Gebr. Fricke GmbH u. Co. KG,dachdecker.gebr.fricke@t-online.de,(05323) 94 80 90,https://www.gelbeseiten.de/gsbiz/d8edb75f-e107-4cb2-9339-5ab9cccb5956
842,Steinmeyer Transporte,msteinmeyer@gmx.de,(05105) 51 66 77,https://www.gelbeseiten.de/gsbiz/23006f31-5842-460d-bea8-43615dc9fc3b
843,Maler Reich,info@maler-reich.de,(0851) 5 36 29,https://www.gelbeseiten.de/gsbiz/a000bd36-4e56-4acc-9cd2-d1faeb4836d2
844,Rohlfing Malerbetrieb GmbH & Co. KG,info@rohlfing-malerbetrieb.de,(04272) 14 92,https://www.gelbeseiten.de/gsbiz/f03e73bd-1b67-4e22-9762-87f1e0522f9c
845,Maier Albert,stukkateur@albert-maier.de,(07123) 4 20 11,https://www.gelbeseiten.de/gsbiz/5d0d030b-4433-4028-9e59-b8649becb663
846,Rentas Mietgeräte Essen Rellinghausen,essen-rellinghausen@rentas.de,(0201) 4 30 68 78,https://www.gelbeseiten.de/gsbiz/ef3f8138-71a6-4416-92de-09891f9d3427
847,Bruns Norbert,kontakt@dachdecker-bruns.de,(0421) 42 38 32,https://www.gelbeseiten.de/gsbiz/1ae4113a-17e1-4b43-b016-4e6d2a89bec6
848,HEMPELMANN-GASE,info@hempelmann-gase.de,(05224) 22 69,https://www.gelbeseiten.de/gsbiz/565ce7d4-ef29-4526-a2ad-ca5730c38ae0
849,Franz Westermann Inh. Manfred Westermann,info@westermann-bedachungen.de,(05258) 64 24,https://www.gelbeseiten.de/gsbiz/dedaaa70-7650-450b-a472-d4ea164697b6
850,Janßen & Sohn Malerfachbetrieb,eckhard@maler-janssen.de,(0441) 3 08 03,https://www.gelbeseiten.de/gsbiz/66faa21b-2669-4606-bc05-4bd56972f746
851,Jens Bischof Gerüstvermietung & -verleih,Firma.bischof@web.de,(0421) 6 91 08 15,https://www.gelbeseiten.de/gsbiz/5769514a-0450-4dea-b86e-bcfa66b6c74b
852,KGS Handwerkerservice,karsten.schmidt1@t-online.de,(0441) 94 91 93 55,https://www.gelbeseiten.de/gsbiz/42dde5ca-9324-4693-bf5b-54a85d743ef7
853,Die Gerüstprofis - Daniel Geisler,info@die-geruestprofis.de,(0365) 2 14 74 82,https://www.gelbeseiten.de/gsbiz/dbfa54e4-8b61-42c2-93c0-58803cad0542
854,Maler Winkler GmbH & Co. KG,maler.winkler@t-online.de,(06441) 6 29 57,https://www.gelbeseiten.de/gsbiz/0c8466a2-94a3-4568-96e8-78d3703ebcf5
855,Tschinkel Wolfgang,DDM.Tschinkel@t-online.de,(05673) 20 80,https://www.gelbeseiten.de/gsbiz/7524dc9f-749d-45cc-b31c-abeb781459e6
856,Holz Stuckateurmeisterbetrieb,kholz@clever-putz-und-stuck.de,(06226) 7 84 31 59,https://www.gelbeseiten.de/gsbiz/36bd9b23-1d50-4ee1-a70e-827b274fd5f0
857,Illertalservice Montage & Dienstleistung Cem Savas,cem.savas@yahoo.de,(0171) 3 59 46 01,https://www.gelbeseiten.de/gsbiz/aa0542cc-717d-47b1-9482-2baa9f143305
858,Albus Martin Dachdeckermeister,albus-martin@t-online.de,(02622) 16 98 63,https://www.gelbeseiten.de/gsbiz/c3a1d7d0-dd56-40c5-9d23-8c1121f3bb2c
859,Demharter,info@maler-demharter.de,(09071) 7 06 69 20,https://www.gelbeseiten.de/gsbiz/25ec955f-7ed5-48d0-9b17-6d3c7b353881
860,Fischer Georg,info@geruestbau-fischer.de,(08538) 91 22 55,https://www.gelbeseiten.de/gsbiz/552f91a5-73a2-42d0-b9f6-d3f0220339b9
861,Herr der Farben GmbH,info@herr-der-farben.de,(0751) 6 16 05,https://www.gelbeseiten.de/gsbiz/3689e1fa-6b28-4bb5-8846-99d4943971a3
862,Bauservice Christian Schleicher,post@bauservice-cs.de,(01512) 3 00 06 25,https://www.gelbeseiten.de/gsbiz/2712ae04-1a5f-421b-ab36-7bfac6c1c17a
863,"Schwarz, Torsten",Torstenschwarz-Torsten@web.de,(03643) 88 83-10,https://www.gelbeseiten.de/gsbiz/384ed142-2a7c-4863-a02a-f4ee8d3e6f49
864,"Heinz Heidrich GmbH Dacheindeckung, Dachsanierung, Flachdach, Dachklempnerei Dachdeckerei",h.heidrich-gmbh@t-online.de,(04182) 58 02,https://www.gelbeseiten.de/gsbiz/95c30a7d-e2c2-4d5a-84a1-208481d49157
865,Bayreuther Verputz,info@bayreuther.bayern,(08038) 9 08 46 30,https://www.gelbeseiten.de/gsbiz/0780217c-6f92-40c2-9c26-99ccc74270e7
866,Parockinger GmbH & Co. KG Zimmerei - Dachdeckerei,info@parockinger.de,(08581) 7 76,https://www.gelbeseiten.de/gsbiz/8e554e46-794a-4920-b14a-330d0c7b7290
867,Max Sperling e. K.,info@maler-sperling.de,(08581) 98 47 94,https://www.gelbeseiten.de/gsbiz/a22167f5-e638-4662-808a-24e918ac84db
868,"Renner H., Malermeister",maler.renner@t-online.de,(09428) 86 39,https://www.gelbeseiten.de/gsbiz/830f8b96-e644-438d-997c-bd3e63016d46
869,Obermeier Sybille,info@maler-obermeier-straubing.de,(09428) 2 60 86 79,https://www.gelbeseiten.de/gsbiz/cc8ebede-3664-4a38-b2fb-581e3cfcf7ba
870,Eidenschink - Gerüste,alfred.eidenschink@web.de,(09424) 14 71,https://www.gelbeseiten.de/gsbiz/7b2e3aea-109a-42cb-82bf-2fa9ce19f5fd
871,Langisch & Handwerkspartner,info@langisch-handwerkspartner.de,(0871) 40 43 80 31,https://www.gelbeseiten.de/gsbiz/35f3ff58-8c85-4701-a745-38e667026906
872,Zimmerei Jähnig GmbH Zimmereibetrieb,zimmerei-jaehnig@arcor.de,(040) 7 11 38 58,https://www.gelbeseiten.de/gsbiz/f3ac0460-f0b7-4ebe-bf54-b4f13b5d4b8a
873,Kaiser Maschinenputz GmbH,info@kaiser-maschinenputz.de,(08621) 82 33,https://www.gelbeseiten.de/gsbiz/c6b2686f-6e8c-4c32-a6c9-36e61aaa0e6b
874,Fischbacher M. GmbH,info@fischbacher-geruestbau.de,(08031) 6 20 21,https://www.gelbeseiten.de/gsbiz/d2e4926d-c409-481f-ba62-1b9fb82e32f2
875,ACV Containerverleih GmbH,info@acv-container.de,(089) 3 61 60 70,https://www.gelbeseiten.de/gsbiz/ce44350b-21a4-4437-a328-0c36113f4672
876,Spenglerei Florian Bierling,info@spenglerei-bierling.de,(0176) 64 64 76 05,https://www.gelbeseiten.de/gsbiz/87060315-0569-46de-9098-48d287314774
877,Wilhelm Bau GmbH,engler@wilhelmfassaden.de,(08431) 4 90 50,https://www.gelbeseiten.de/gsbiz/4db1113c-d849-4d9c-b028-f431dc86a1f6
878,Wilhelm Bau GmbH,engler@wilhelmfassaden.de,(0171) 6 53 73 43,https://www.gelbeseiten.de/gsbiz/2c2b4836-b583-43b0-a2da-b9ee223e7b9a
879,Zech Manuel,manuelzech@yahoo.de,(08248) 90 13 36,https://www.gelbeseiten.de/gsbiz/0b1429cb-8027-43c8-8565-ce9ad8a71f30
880,Der Discount Maler,m.kuenster@der-discount-maler.de,(06220) 4 83 40 00,https://www.gelbeseiten.de/gsbiz/ce5c0ccd-773d-4e9f-a800-bfc8f5aacb06
881,Malerbetrieb Andreas Lederer,info@malerbetrieb-Lederer.de,(08062) 80 05 77,https://www.gelbeseiten.de/gsbiz/0f3ad81f-5cc3-4c6c-84ab-a05842923207
882,Fersch Stefan GmbH,fersch.gmbh@t-online.de,(08151) 8 94 48,https://www.gelbeseiten.de/gsbiz/9f59e694-155f-4eed-b8c7-2b59b719543d
883,Gerüstbau A. Schleipfer GmbH,mail@geruestbau-schleipfer.de,(0881) 34 43,https://www.gelbeseiten.de/gsbiz/bfdecf19-4539-458e-b109-3f96e366017f
884,MDF Fenster-Haustüren- Wintergarten Inh. Mark Tarantik,email@bauelemente-mdf.de,(08336) 80 52 39,https://www.gelbeseiten.de/gsbiz/ceb48514-c944-4f84-8698-2be2aae69269
885,Bauservice Christian Schleicher,bauservice.christianschleicher@gmx.de,(0151) 23 00 06 25,https://www.gelbeseiten.de/gsbiz/2712ae04-1a5f-421b-ab36-7bfac6c1c17a
886,Dachdeckerei Müller,info@muellersdach.de,(08232) 5 03 31 53,https://www.gelbeseiten.de/gsbiz/67a6c910-35ec-4882-b2c3-93fcfbfbc7b8
887,Astix-Innenverputz,astix@yahoo.com,0157 81 17 92 69,https://www.gelbeseiten.de/gsbiz/f5cbc98d-9309-4b17-8f60-587beb32caad
888,Malerbetrieb Demharter,info@maler-demharter.de,(09071) 7 06 69 20,https://www.gelbeseiten.de/gsbiz/25ec955f-7ed5-48d0-9b17-6d3c7b353881
889,Besl Fachzentrum Farbe+Raum Inh. Heike Farenschon,info@farben-besl.de,(08405) 91 38 17,https://www.gelbeseiten.de/gsbiz/92bec7d3-1f9b-4c60-95a4-d6490add0f4c
890,Gojowczyk Sebastian,info@maler-vierkirchen.de,(08139) 99 51 63,https://www.gelbeseiten.de/gsbiz/41a43aef-0c20-4041-a352-d10d5b643ec7
891,H.R. Dienstleistungen,h.r.dienstleistungen@gmx.de,(08761) 97 18,https://www.gelbeseiten.de/gsbiz/82c8f5c3-b9e7-4456-861c-5c0039decc14
892,Schluttenhofer GmbH,info@schluttenhofer.de,(08031) 1 20 05,https://www.gelbeseiten.de/gsbiz/6b7ed616-9e47-4ed6-b4a5-0b151b812b21
893,Fliesen und Baustoffe Kreitmair,mail@fbk-web.de,(08166) 99 09 00,https://www.gelbeseiten.de/gsbiz/e95478f1-6b1c-4fed-9415-83f0d1aa1b4c
894,Kunz & Lehrmann GmbH,info@k-l-verputz.de,(08621) 6 36 11,https://www.gelbeseiten.de/gsbiz/00775186-98f1-4bde-bc3a-40cd345bcaf3
895,Riedl Sebastian,baumaschinen@bauma-riedl.de,(08039) 40 93 45,https://www.gelbeseiten.de/gsbiz/ecbe12d7-8498-4cc8-be2f-d13484b8f3fb
896,Riedl Sebastian,baumaschinen@bauma-riedl.de,(08039) 40 93 60,https://www.gelbeseiten.de/gsbiz/32bdcf19-4488-4519-a4c1-92e3606fd755
897,Dettendorfer Bernhard,bernhard-dettendorfer@web.de,(0162) 2 86 68 28,https://www.gelbeseiten.de/gsbiz/4520b907-8830-4db4-a006-ec0f3303ac50
898,Gerhard Matz GmbH,Matz.Gerhard@malermeister-matz.de,none,https://www.gelbeseiten.de/gsbiz/c19a8f33-4d7a-4b5d-beec-7a2b83f9c6dc
899,Malerbetrieb J.Böck,info@maler-boeck.de,(0174) 1 89 46 11,https://www.gelbeseiten.de/gsbiz/925f41f0-a5ca-426c-9c9a-6426499f950d
900,Matz Gerhard GmbH,Matz.Gerhard@malermeister-matz.de,(08158) 26 30,https://www.gelbeseiten.de/gsbiz/f763d797-06eb-4064-8617-2823c426b353
901,Hinterbrandner Anton,info@maler-hinterbrandner.de,(08652) 6 12 67,https://www.gelbeseiten.de/gsbiz/66a8e5cc-4e78-48d0-81de-e1d5cd495508
902,Maler Hinterbrandner GmbH,info@maler-hinterbrandner.de,(0171) 4 80 25 60,https://www.gelbeseiten.de/gsbiz/ab4f09e9-d73d-4456-937f-6a5b07a79ad0
903,Millkreiter GmbH Spenglerei & Dachdeckerei,spenglerei@millkreiter.de,(08033) 39 47,https://www.gelbeseiten.de/gsbiz/a39dcf76-e24f-4368-9b5c-27f588cd0995
904,Wimmer Thomas,info@dermaler-wimmer.de,(08033) 47 08,https://www.gelbeseiten.de/gsbiz/4c112945-57f1-42cb-848e-b5f3b443ae17
905,Wilken Günter Malerfachbetrieb,maler-wilken@web.de,(04488) 25 48,https://www.gelbeseiten.de/gsbiz/b46f1a2f-33ae-4318-9dd1-f320042966e7
906,AMIRO Baubetreuungs-GmbH,haberle@hausverwaltung-schlossberg.de,(08031) 27 62-0,https://www.gelbeseiten.de/gsbiz/13ef978d-8d01-4992-a2d5-f10d58d92561
907,"Bayer Erich, Manoel u. Happy Colors",info@happy-colors.de,(08752) 81 09 80,https://www.gelbeseiten.de/gsbiz/012eb003-790d-4678-b093-9997143ecf73
908,Christoph Goldhofer Bauunternehmung Gerüstbau GmbH,info@goldhofer-bau.de,(08171) 2 02 98,https://www.gelbeseiten.de/gsbiz/3c2fbfca-4c15-4823-88f3-69c5b3085d62
Nr,Name,Email,Telefon,Web
1,NEWOTEC - Gerüstbau,info@newo-tec.de,(05664) 9 46 91 71,https://www.gelbeseiten.de/gsbiz/f884d531-fd55-4d5b-bbd9-80ff511ab633
2,Rolle Gerüstvertrieb e. K.,info@rolle-gerueste.de,(08225) 30 90 87-0,https://www.gelbeseiten.de/gsbiz/b3c15a00-496e-4af2-8346-e2e4148fd3a2
3,Albert Gerüst- und Gerätetechnik GmbH,info@albert-gerueste.de,(069) 9 41 98 70,https://www.gelbeseiten.de/gsbiz/e9b675f1-a4d2-4f48-bb9b-40372336dcd3
4,GH Gerüsthandel GmbH & Co. KG,info@gh-geruesthandel.de,(07306) 3 05 35-0,https://www.gelbeseiten.de/gsbiz/04e1d16d-8fa4-4fc3-bdad-c8507308de58
5,Gerüstbau Schmidt GmbH,geruestbau-schmidt-moers@t-online.de,(02841) 1 86 27,https://www.gelbeseiten.de/gsbiz/83010d47-4f29-4efc-bf6b-0318644924c1
6,Gerüstbau Haustein,info@geruestbau-haustein.de,(035242) 6 76 23,https://www.gelbeseiten.de/gsbiz/6e574796-c3f9-45bd-8ea6-b094796d0fe4
7,Ada & Tamer Gerüstbau GmbH,mail@ada-und-tamer.de,(02131) 22 21 96,https://www.gelbeseiten.de/gsbiz/e3637693-f61b-48da-9794-b383474dc2c0
8,Artinger Gerüstbau GmbH,info@geruestbau-artinger.de,(09443) 91 85 40,https://www.gelbeseiten.de/gsbiz/ea040958-5a8a-4429-a28d-25a1476469be
9,Gerüstbau Lakner,info@gerustbau-lakner.de,(0911) 99 92 36 50,https://www.gelbeseiten.de/gsbiz/7f8b96ef-a8b9-4ff3-be85-f66ac7c749bb
10,W. BETHSCHEIDER BAUSTOFFVERTRIEB GMBH Layher Fahrgerüste & Leitern - Farben u. Putze - Vollwärmeschutz,info@baustoffvertrieb-bethscheider.de,(06825) 4 20 11,https://www.gelbeseiten.de/gsbiz/0d6b3aa9-3710-4223-ae3c-f58c0541ac7d
